noise_type,snr_db,sg_eer_mean,sg_eer_std,sg_min_dcf_mean,sg_min_dcf_std,sg_threshold_mean,sg_threshold_std,cg_far_mean,cg_far_std,overall_eer_mean,overall_eer_std,overall_min_dcf_mean,overall_min_dcf_std,overall_threshold_mean,overall_threshold_std,n_pairs
office,-5.0,0.00874393950216468,0.0031099777027417566,0.03999999985098832,0.017069709525817926,0.38937726020812985,0.01722211527042666,0.0,0.0,0.00659145731478924,0.0026219913262276375,0.03999999985098832,0.017069709525817926,0.3708526730537415,0.01962311285321459,5980
office,0.0,0.0065328282769769,0.0028648347145391853,0.02410000003874296,0.01256682111403925,0.424681556224823,0.015895023869381946,0.0,0.0,0.00478693468030536,0.0025626466467924204,0.02410000003874296,0.01256682111403925,0.4078428685665131,0.019307427710858423,5980
office,5.0,0.0062313131988047995,0.0033635423925367147,0.02350000068545334,0.014684175247552589,0.4462795972824097,0.00964177895795154,0.0,0.0,0.00491231151390816,0.002777339654348573,0.02350000068545334,0.014684175247552589,0.42769201993942263,0.01601127296306217,5980
office,10.0,0.0051257576094939795,0.0034707000111342786,0.015499999746680222,0.008500000160625756,0.4662150502204895,0.014437312182099095,0.0,0.0,0.00411030144896354,0.0032368892234072347,0.015499999746680222,0.008500000160625756,0.4538232982158661,0.021345480364298144,5980
park,-10.0,0.01829191930592056,0.0037200444017416933,0.16610000431537625,0.08412297814264957,0.33657038807868955,0.019102121010821788,0.00100000001257282,0.0009354143211183358,0.01370929647237058,0.003784045361236868,0.13612411916255945,0.05257580018970886,0.31402962803840634,0.01735507128754155,5980
park,-5.0,0.01326666660606858,0.003027688722512813,0.09059999808669086,0.031601816562367144,0.3758018136024475,0.018519969555294995,0.00030000001424921994,0.00044721361674144087,0.00989974867552514,0.003147828430290395,0.080749749392271,0.024611080310738845,0.35178821086883544,0.015736449453973015,5980
park,0.0,0.00964848492294544,0.003915184486404667,0.054500002041459064,0.037588235751387006,0.4119047522544861,0.02062384699028735,0.0,0.0,0.007368341693654601,0.002683885453116056,0.04934974797070024,0.026376295913285167,0.3910151839256286,0.022532448195452238,5980
park,5.0,0.007537878816947299,0.0030151515481217266,0.027899998798966357,0.016535565766626282,0.43536911606788636,0.014370068568616804,0.0,0.0,0.0059148241532966,0.0027086397709576637,0.027899998798966357,0.016535565766626282,0.41576162576675413,0.01868368152868886,5980
park,10.0,0.006231313245370939,0.0031503163713082157,0.02100000008940692,0.0093874918275647,0.459917813539505,0.013470815859336814,0.0,0.0,0.00478693465702232,0.0024690338247149615,0.02100000008940692,0.0093874918275647,0.44116043448448183,0.01492805880570176,5980
traffic,-10.0,0.01577929295599458,0.004695317835843906,0.17160000652074808,0.07199688366635783,0.35457491278648373,0.018210471753041097,0.0003000000026077,0.0006708203990809313,0.01132839191704982,0.003924551769762456,0.14539899677038187,0.05391345014963485,0.3379510223865509,0.017721031190817138,5980
traffic,-5.0,0.010251515125855759,0.0040608269404804114,0.07109999842941757,0.03573408764494086,0.4045866012573242,0.017477432890999123,0.0,0.0,0.00771934683434662,0.003102124535063222,0.06607487238943573,0.029290924701303435,0.3837391853332519,0.02045274717120203,5980
traffic,0.0,0.007839393895119399,0.003419388036746086,0.039500000700354546,0.0164050306598224,0.43780378699302674,0.015084445988712098,0.0,0.0,0.0056891959160566,0.002467758134203284,0.039500000700354546,0.0164050306598224,0.4166377305984497,0.021053407110205872,5980
traffic,5.0,0.0059297980740666,0.00320593787777297,0.02129999995231624,0.012286171494700444,0.4560838997364044,0.015114855035974598,0.0,0.0,0.0048871858743950395,0.0027312143368756784,0.02129999995231624,0.012286171494700444,0.44045140147209166,0.022891589195981117,5980
traffic,10.0,0.0051257576560601,0.003750468262455977,0.0170999996364116,0.009838698209953886,0.47771419286727906,0.014438902044712258,0.0,0.0,0.00411030142568048,0.0032174249048169553,0.0170999996364116,0.009838698209953886,0.46104306578636167,0.02265996087816128,5980
