noise_type,snr_db,sg_eer_mean,sg_eer_std,sg_min_dcf_mean,sg_min_dcf_std,sg_threshold_mean,sg_threshold_std,cg_far_mean,cg_far_std,overall_eer_mean,overall_eer_std,overall_min_dcf_mean,overall_min_dcf_std,overall_threshold_mean,overall_threshold_std,n_pairs
metro,10.0,0.01095505040138954,0.004240312605219491,0.05250000096857545,0.028672724045751642,0.5074075341224671,0.02101777068568671,0.0,0.0,0.007869597990065761,0.00311196623044123,0.047749748453497845,0.022525934050212578,0.4836349248886108,0.024882436568536073,5980
office,-10.0,0.014171212166547719,0.004042127667488585,0.11720000058412547,0.06416151486544333,0.4400164306163788,0.02490980761535809,0.00060000002849844,0.0004183300331366257,0.01107763820327812,0.004041944282259534,0.09712412059307092,0.04275853832429518,0.41509650349617006,0.028112710547160413,5980
office,-5.0,0.01256313119083636,0.003606297102225007,0.08120000064373015,0.04600625010517854,0.4557099461555481,0.024497055018909846,0.00060000001685692,0.0006519202513953455,0.00952386935241516,0.0028576004010665334,0.07174974679946895,0.03633317602492981,0.43560935854911803,0.028388846434175965,5980
office,0.0,0.01105555552057918,0.0038599697301046516,0.06889999881386755,0.03753564835469077,0.4770523250102997,0.021543279556961625,0.00020000000949948,0.0002738612917602817,0.00842110556550322,0.002614232882905372,0.059024623781442596,0.02778249315192408,0.4508190333843231,0.02183678283918922,5980
office,5.0,0.01115606054663654,0.004343283543771533,0.05639999918639656,0.031069275467517265,0.4888503313064575,0.021542039438433698,0.00010000000474974,0.00022360680837072043,0.00799497491680082,0.003273135593350057,0.05134974829852577,0.024416237456958756,0.464892590045929,0.025659941425290354,5980
office,10.0,0.010251515079289621,0.004840964009174071,0.04890000000596042,0.024055665267723205,0.5031935930252075,0.023782514597918233,0.00020000000949948,0.0002738612917602817,0.00756884417496616,0.003320961312753752,0.045349749177694285,0.019617402442029634,0.4757883071899414,0.024554568966220314,5980
park,-10.0,0.01799040418118234,0.0039151843280169196,0.15770000815391533,0.06987990682106293,0.4251887857913971,0.02585286533934725,0.00100000001257282,0.0009354143211183358,0.01358391977846618,0.004030164842431249,0.12292412221431728,0.03697927438225354,0.4016709208488464,0.023980610447407447,5980
park,-5.0,0.01497525246813888,0.004240312663164943,0.11750000119209285,0.0614481472413988,0.44954492449760436,0.024008661375904954,0.00030000001424921994,0.00044721361674144087,0.01090226117521522,0.003046472403455611,0.09902411997318263,0.045330944109185256,0.4230634331703186,0.022198261237761793,5980
park,0.0,0.01256313119083636,0.004113346549030794,0.08650000095367429,0.045176046329286706,0.4652096092700958,0.025658096781602215,0.00030000001424921994,0.00044721361674144087,0.00959899513982232,0.002862423895883094,0.07602462172508236,0.037558950227259254,0.44204374551773074,0.029903570097767136,5980
park,5.0,0.011457575811073161,0.003899026072292055,0.07020000070333476,0.043731568226948576,0.4836064279079437,0.02279191192653392,0.00020000000949948,0.0002738612917602817,0.00849623116664584,0.0029817267608383165,0.06102462112903588,0.03192211926489121,0.46077261567115785,0.02574406252858319,5980
park,10.0,0.010352020151913121,0.004375145267006516,0.05750000029802318,0.028626911270008003,0.4993639588356018,0.023771770145554132,0.00010000000474974,0.00022360680837072043,0.00809522620402272,0.0033386901955257276,0.05334975123405452,0.022422091348401174,0.4703800559043884,0.023914122513909952,5980
traffic,-10.0,0.01628181822597976,0.0036687785200188103,0.1446000054478645,0.09158630246931122,0.4369530320167542,0.026539105974866424,0.0007000000332482001,0.0008366600662732904,0.01248115571215742,0.003459999858033216,0.11299899667501445,0.059988408622781035,0.4119004368782043,0.026057284846049755,5980
traffic,-5.0,0.0140707071870565,0.0038925439583146725,0.10160000100731845,0.056786222525522886,0.46548700928688047,0.019105837945309623,0.00020000000949948,0.0002738612917602817,0.010701758787035881,0.003243245811722592,0.08339949473738668,0.039894452178908156,0.4352711200714111,0.026364519106991665,5980
traffic,0.0,0.012060605967417318,0.004767372955102127,0.0822000011801719,0.04569819641636025,0.4815626859664917,0.0265076785789025,0.00020000000949948,0.0002738612917602817,0.00909773865714664,0.003485864695937634,0.07029949873685833,0.035672579647732044,0.455656635761261,0.026094697679889756,5980
traffic,5.0,0.010553030390292359,0.0042788482855254314,0.06250000149011607,0.030261363862402805,0.49678736329078677,0.02499061558458011,0.00010000000474974,0.00022360680837072043,0.0079949749168008,0.003404822948983663,0.055549749732017484,0.02037827298764571,0.4727276682853699,0.030041800548880327,5980
traffic,10.0,0.010251514986157359,0.0047487970563036665,0.05040000155568118,0.02614239825030454,0.5072489261627198,0.02427743008875379,0.00010000000474974,0.00022360680837072043,0.007694221101701221,0.0033432043855599535,0.04644975066184992,0.019692781290689455,0.48239091634750364,0.02526649714134812,5980
