noise_type,snr_db,sg_eer_mean,sg_eer_std,sg_min_dcf_mean,sg_min_dcf_std,sg_threshold_mean,sg_threshold_std,cg_far_mean,cg_far_std,overall_eer_mean,overall_eer_std,overall_min_dcf_mean,overall_min_dcf_std,overall_threshold_mean,overall_threshold_std,n_pairs
metro,10.0,0.016884848289191682,0.004748796795135495,0.1374000027775764,0.04843088194332183,0.5393141746520996,0.028223567138431292,0.0007000000332482001,0.0008366600662732904,0.0131829145364463,0.0040192434453895295,0.11729950010776516,0.03199436116612265,0.5118822574615478,0.03311115494494463,5980
office,-10.0,0.01859343461692328,0.004564412229770399,0.16970000267028806,0.06661887442574746,0.5151672184467315,0.027865893733077476,0.0012000000104307798,0.0008366599932232547,0.014385929517447901,0.00407738833119231,0.13817386925220485,0.03469651750051149,0.49011123180389404,0.030601877616015415,5980
office,-5.0,0.01799040408805008,0.0048121875219817,0.15820000320672983,0.06408744380526586,0.5223226368427276,0.026890831616080805,0.00110000004060564,0.0006519202625561781,0.01373442187905306,0.003924551522938146,0.13027386665344232,0.03916834526297998,0.49592254757881166,0.031913914956044676,5980
office,0.0,0.0172868688590824,0.003837003424634121,0.14910000264644618,0.05873606002381675,0.5277500092983246,0.028977216275699078,0.0009000000427476799,0.000741619883934618,0.01358391959220164,0.004111148548681703,0.1234738707542419,0.038286292604031255,0.5014691174030304,0.03219769412570409,5980
office,5.0,0.01678434349596496,0.004572703756934396,0.1449000015854835,0.04872807708586359,0.53145512342453,0.028939170617307115,0.00080000003799794,0.0008366600662732873,0.01323316581547256,0.003924552004691648,0.12479949593544001,0.03358408760758765,0.5066421747207641,0.03273673575962047,5980
office,10.0,0.01668383833020922,0.005080229310425547,0.13670000433921808,0.049455288807625744,0.5370711922645569,0.028751095064390123,0.0007000000332482001,0.0008366600662732904,0.01308266324922438,0.004179319879477705,0.11659949570894237,0.0328051105582056,0.5118679523468017,0.034167036335355686,5980
park,-10.0,0.019849495217204038,0.004387679268016831,0.18150000423192975,0.04974309093172668,0.5112577319145203,0.02548245609644452,0.0012000000104307798,0.0008366599932232547,0.015413567889481741,0.004161804546906975,0.1500487402081489,0.028419919911982425,0.48316135406494143,0.029431160245682444,5980
park,-5.0,0.0187439396977424,0.004778838200834378,0.16880000382661814,0.05865108712955428,0.5182088553905487,0.02643273304190697,0.0010000000358559,0.0007905694433886889,0.01443618098273868,0.0038567429293425584,0.13477387279272074,0.03250165065487347,0.4920085847377777,0.030415668050240725,5980
park,0.0,0.018191414326429338,0.004073245533734886,0.1598000004887581,0.06156256796840394,0.5263515889644623,0.02806533152950931,0.0009000000427476799,0.000741619883934618,0.013634170964360181,0.003905298166431606,0.1310492470860481,0.040511910582673165,0.4972822666168213,0.03172659389711861,5980
park,5.0,0.01708585890009994,0.004395300962263592,0.15010000020265574,0.05715702179845998,0.5317082881927491,0.029972521066007125,0.00080000003799794,0.0008366600662732873,0.013458542432635962,0.00398302905312322,0.124924124777317,0.03765442446157044,0.5038590669631958,0.03302684092521419,5980
park,10.0,0.016985353827476478,0.004299455490317497,0.14450000077486033,0.05090801174743346,0.5354747414588928,0.02858275655095421,0.0009000000078230799,0.001024695057100512,0.013007537554949499,0.004197864185178145,0.1228743731975555,0.03772628326791644,0.5086337029933929,0.032010526023977706,5980
traffic,-10.0,0.0191459597088396,0.004396289381958597,0.17419999986886975,0.0728282199196075,0.5164793789386749,0.02657592006183924,0.0010000000358559,0.0007905694433886889,0.014786934573203282,0.0038696542077535333,0.14469899088144297,0.04183822633057568,0.48821844458580016,0.030580067793506863,5980
traffic,-5.0,0.018492929451167518,0.004486286840456078,0.1627000018954277,0.0631056687433871,0.5236819624900818,0.027425573278480338,0.0009000000427476799,0.000741619883934618,0.01401005014777178,0.0038791459396768924,0.1322989925742149,0.03912312198107644,0.49654691815376284,0.03189829168739095,5980
traffic,0.0,0.017387373652309142,0.004641222307452739,0.15289999991655343,0.059400546951346826,0.5303625583648681,0.028200363040824832,0.00080000003799794,0.0008366600662732873,0.0136090449057519,0.003994024974680121,0.12937386929988856,0.03961306255718167,0.5029655516147613,0.03415042616139411,5980
traffic,5.0,0.017085858806967717,0.004466542288764248,0.14460000395774836,0.05321231472312196,0.5350574016571045,0.028886759628717763,0.00080000003799794,0.0008366600662732873,0.012932411860674582,0.004062959686597578,0.12407437264919277,0.037057638602032844,0.5094931721687317,0.03522345598602864,5980
traffic,10.0,0.016482828371226742,0.004812187762689759,0.135300001502037,0.05034953031814533,0.5383760809898377,0.02832904740576156,0.0007000000332482001,0.0008366600662732904,0.012907286453992101,0.0041009880211245716,0.11519949585199352,0.03384264626328535,0.5116856217384338,0.03296629757966727,5980
