fold,noise_type,snr_db,n_pairs,sg_eer,sg_min_dcf,sg_threshold,cg_far,overall_eer,overall_min_dcf,overall_threshold
0,park,10,5980,0.022613637149333954,0.26350000500679016,0.4408886432647705,0.0020000000949949026,0.016040201298892498,0.2634975016117096,0.4161147475242615
0,traffic,-10,5980,0.0914570689201355,0.3919999599456787,0.28895875811576843,0.04149999842047691,0.08145351707935333,0.39112311601638794,0.26695677638053894
0,traffic,-5,5980,0.05904545448720455,0.375,0.335595041513443,0.020999999716877937,0.05150376819074154,0.36862310767173767,0.30773797631263733
0,traffic,0,5980,0.03542676754295826,0.3395000100135803,0.3943559527397156,0.007000000216066837,0.029574120417237282,0.3194974660873413,0.36324334144592285
0,traffic,5,5980,0.026883838698267937,0.2879999876022339,0.42371803522109985,0.0035000001080334187,0.02155402023345232,0.26799747347831726,0.3931780755519867
0,traffic,10,5980,0.018593434244394302,0.23549997806549072,0.4552572965621948,0.0020000000949949026,0.013533919584006071,0.22012312710285187,0.43409135937690735
1,clean,,5980,0.014070707373321056,0.16050001978874207,0.5223459005355835,0.0005000000237487257,0.010025125462561846,0.13537438213825226,0.4930078387260437
1,cafeteria,-10,5980,0.058040402829647064,0.43549999594688416,0.40877190232276917,0.008999999612569809,0.043483667075634,0.34999749064445496,0.3814810514450073
1,cafeteria,-5,5980,0.04045202024281025,0.4200000464916229,0.43964025378227234,0.004999999888241291,0.02994974795728922,0.3194974660873413,0.416047602891922
1,cafeteria,0,5980,0.02462373673915863,0.3465000092983246,0.4818761348724365,0.0024999999441206455,0.017543969675898552,0.26699748635292053,0.45061928033828735
1,cafeteria,5,5980,0.022613637149333954,0.24550001323223114,0.4883844554424286,0.0020000000949949026,0.016040201298892498,0.2192487269639969,0.46775633096694946
1,cafeteria,10,5980,0.01658333372324705,0.23000000417232513,0.513407826423645,0.0010000000474974513,0.01203015074133873,0.1919974833726883,0.49023741483688354
1,metro,-10,5980,0.04949747398495674,0.42500004172325134,0.43174538016319275,0.007000000216066837,0.03847110457718372,0.3244974613189697,0.3999699354171753
1,metro,-5,5980,0.0364318173378706,0.36900001764297485,0.45261839032173157,0.003000000026077032,0.026440954767167568,0.31162309646606445,0.42471843957901
1,metro,0,5980,0.026381312869489193,0.3150000274181366,0.4759814441204071,0.0024999999441206455,0.018546482548117638,0.23949746787548065,0.45233675837516785
1,metro,5,5980,0.019598484970629215,0.2745000123977661,0.5014351606369019,0.001500000013038516,0.014035176020115614,0.2009974867105484,0.48161932826042175
1,metro,10,5980,0.01658333372324705,0.20100000500679016,0.5158002972602844,0.0010000000474974513,0.01203015074133873,0.17587435245513916,0.48961812257766724
1,office,-10,5980,0.037436868995428085,0.3930000066757202,0.4525192677974701,0.003000000026077032,0.027569095604121685,0.30999746918678284,0.4256786108016968
1,office,-5,5980,0.027386363595724106,0.3830000162124634,0.47856682538986206,0.0024999999441206455,0.018546482548117638,0.27974626421928406,0.4476717412471771
1,office,0,5980,0.022613637149333954,0.335999995470047,0.48840856552124023,0.0020000000949949026,0.016541456803679466,0.23549748957157135,0.4619518518447876
1,office,5,5980,0.020101009868085384,0.27799999713897705,0.4971390962600708,0.001500000013038516,0.015037688426673412,0.20899750292301178,0.4744597375392914
1,office,10,5980,0.01909595914185047,0.24150000512599945,0.5049446225166321,0.0010000000474974513,0.014410804025828838,0.18249748647212982,0.48010650277137756
1,park,-10,5980,0.046984847635030746,0.39750003814697266,0.43065309524536133,0.006500000134110451,0.03408542834222317,0.3209974765777588,0.4050174355506897
1,park,-5,5980,0.03592929244041443,0.39650002121925354,0.4534675180912018,0.0035000001080334187,0.025939698331058025,0.30049747228622437,0.42781126499176025
1,park,0,5980,0.028893939219415188,0.3620000183582306,0.4757237434387207,0.0024999999441206455,0.021052763797342777,0.26149749755859375,0.4449620842933655
1,park,5,5980,0.02211111132055521,0.24699999392032623,0.4899680018424988,0.001500000013038516,0.017042714171111584,0.22187435626983643,0.46060144901275635
1,park,10,5980,0.018593434244394302,0.2330000102519989,0.5078486204147339,0.0010000000474974513,0.014410804025828838,0.19999746978282928,0.4763570725917816
1,traffic,-10,5980,0.04045202024281025,0.4104999899864197,0.4463518559932709,0.0035000001080334187,0.028445979580283165,0.3083718419075012,0.4224259555339813
1,traffic,-5,5980,0.02939646504819393,0.32500001788139343,0.4722902178764343,0.0024999999441206455,0.022556533105671406,0.2496231198310852,0.4392867982387543
1,traffic,0,5980,0.023116162046790123,0.30150002241134644,0.4901861846446991,0.0020000000949949026,0.016040201298892498,0.23549748957157135,0.46770960092544556
