fold,noise_type,snr_db,n_pairs,sg_eer,sg_min_dcf,sg_threshold,cg_far,overall_eer,overall_min_dcf,overall_threshold
0,clean,,5980,0.0020101011032238603,0.00800000037997961,0.5572591423988342,0.0,0.0015037688426673412,0.00800000037997961,0.4975500702857971
0,cafeteria,-10,5980,0.014070707373321056,0.09149999916553497,0.44341376423835754,0.0020000000949949026,0.011403266340494156,0.0887487456202507,0.4177751839160919
0,cafeteria,-5,5980,0.0030151514802128077,0.05649999901652336,0.48469552397727966,0.001500000013038516,0.0025062813656404614,0.03137437254190445,0.4644908905029297
0,cafeteria,0,5980,0.0020101011032238603,0.01600000075995922,0.5297386646270752,0.0,0.0020050251623615623,0.01600000075995922,0.4983227849006653
0,cafeteria,5,5980,0.0020101011032238603,0.007000000216066837,0.5315983295440674,0.0,0.0020050251623615623,0.007000000216066837,0.4929947853088379
0,cafeteria,10,5980,0.0020101011032238603,0.006500000134110451,0.5454766154289246,0.0,0.0015037688426673412,0.006500000134110451,0.5101549625396729
0,metro,-10,5980,0.011055555660277605,0.07450000196695328,0.4370742738246918,0.0035000001080334187,0.009022613056004047,0.07450000196695328,0.4173349440097809
0,metro,-5,5980,0.005025252467021346,0.02500000223517418,0.45620614290237427,0.001500000013038516,0.004511306528002024,0.02500000223517418,0.4303235709667206
0,metro,0,5980,0.0020101011032238603,0.019500000402331352,0.5078520178794861,0.0,0.0015037688426673412,0.019500000402331352,0.4797574281692505
0,metro,5,5980,0.0020101011032238603,0.009499999694526196,0.5544824004173279,0.0,0.0015037688426673412,0.009499999694526196,0.4959690272808075
0,metro,10,5980,0.0020101011032238603,0.007000000216066837,0.5482578277587891,0.0,0.0018793970230035484,0.007000000216066837,0.5017650127410889
0,office,-10,5980,0.0020101011032238603,0.010499999858438969,0.5494319200515747,0.0,0.0020050251623615623,0.010499999858438969,0.47740864753723145
0,office,-5,5980,0.002512626233510673,0.01600000075995922,0.5947926044464111,0.0,0.0020050251623615623,0.01600000075995922,0.46106189489364624
0,office,0,5980,0.0020101011032238603,0.011500000022351742,0.5302960276603699,0.0,0.0020050251623615623,0.011500000022351742,0.48474958539009094
0,office,5,5980,0.0020101011032238603,0.007000000216066837,0.5358668565750122,0.0,0.0015037688426673412,0.007000000216066837,0.49237409234046936
0,office,10,5980,0.0020101011032238603,0.006500000134110451,0.5653114318847656,0.0,0.0018793970230035484,0.006500000134110451,0.4881332814693451
